"label","Hemi","Region","PGS","Estimate","Std_Error","t_value","P_Value","Significant_P_Value","Phenotype","Timepoint"
"lh_rostralmiddlefrontal","left","rostral middle frontal","MDD",0.0343698955274628,0.0274479765866331,1.25218321354153,0.210751661400458,"not sig","CT","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","SCZ",-0.0236263990329841,0.0284304314296096,-0.831024991354082,0.406127913661844,"not sig","CT","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","SUD",-0.0167657160266631,0.0280249941228705,-0.598241553705839,0.549793768679244,"not sig","CT","T1"
"lh_superiorfrontal","left","superior frontal","ADHD",0.0402847218552835,0.026410592527349,1.52532442479537,0.127446617666586,"not sig","CT","T1"
"lh_superiorfrontal","left","superior frontal","ASD",0.046196569842144,0.026837485943331,1.72134491061089,0.085450804144481,"not sig","CT","T1"
"lh_superiorfrontal","left","superior frontal","BIP",-0.0232651354146912,0.0264522595768238,-0.879514105293105,0.379301963964268,"not sig","CT","T1"
"lh_superiorfrontal","left","superior frontal","MDD",0.0344315580318712,0.0265061454863198,1.29900283123556,0.194197151684239,"not sig","CT","T1"
"lh_superiorfrontal","left","superior frontal","SCZ",0.0209153375502616,0.027457564586889,0.761733164063967,0.44637174898345,"not sig","CT","T1"
"lh_superiorfrontal","left","superior frontal","SUD",-0.00206102473552579,0.0270687782532308,-0.0761402940407847,0.939320411850594,"not sig","CT","T1"
"lh_superiorparietal","left","superior parietal","ADHD",0.00500954547116785,0.0269600799642679,0.185813450027127,0.852623046234166,"not sig","CT","T1"
"lh_superiorparietal","left","superior parietal","ASD",0.0462750674368924,0.0273704540105113,1.69069418501867,0.0911597651348206,"not sig","CT","T1"
"lh_superiorparietal","left","superior parietal","BIP",-0.00936073698708664,0.0269838603000269,-0.346901328535166,0.728727408105064,"not sig","CT","T1"
"lh_superiorparietal","left","superior parietal","MDD",0.0389109419705861,0.0270269225001527,1.4397104209836,0.150215024735352,"not sig","CT","T1"
"lh_superiorparietal","left","superior parietal","SCZ",0.0224707533875219,0.0280008493608255,0.802502563331511,0.422424174930578,"not sig","CT","T1"
"lh_superiorparietal","left","superior parietal","SUD",-0.014252576095445,0.0276020615928891,-0.516359114969759,0.605700528113434,"not sig","CT","T1"
"lh_superiortemporal","left","superior temporal","ADHD",0.0254678311654031,0.0276249995286913,0.921912456105282,0.356763011260413,"not sig","CT","T1"
"lh_superiortemporal","left","superior temporal","ASD",0.0208420200822475,0.0280826520663373,0.742167087104668,0.458134057218685,"not sig","CT","T1"
"lh_superiortemporal","left","superior temporal","BIP",0.00572760197732111,0.0276598430196381,0.207072830212904,0.83598876821583,"not sig","CT","T1"
"lh_superiortemporal","left","superior temporal","MDD",-0.0346545648605314,0.0277090452286472,-1.25065893012811,0.211307292492986,"not sig","CT","T1"
"lh_superiortemporal","left","superior temporal","SCZ",-0.0324924353982484,0.0286935968761575,-1.13239324921469,0.257699581946751,"not sig","CT","T1"
"lh_superiortemporal","left","superior temporal","SUD",0.00749509665357865,0.0282949599275397,0.264891580435978,0.791139325992213,"not sig","CT","T1"
"lh_supramarginal","left","supramarginal","ADHD",0.000665659968685556,0.0269934854571431,0.0246600228689403,0.98033031901959,"not sig","CT","T1"
"lh_supramarginal","left","supramarginal","ASD",0.0211596700192405,0.0274302743402638,0.771398410266029,0.440625520299501,"not sig","CT","T1"
"lh_supramarginal","left","supramarginal","BIP",-0.0125341667991901,0.0270158180665061,-0.463956589000345,0.642764568019109,"not sig","CT","T1"
"lh_supramarginal","left","supramarginal","MDD",0.0164781295933341,0.0270795620589216,0.608507979467314,0.542967927142395,"not sig","CT","T1"
"lh_supramarginal","left","supramarginal","SCZ",-0.0245769952436141,0.0280336592609847,-0.876695939506501,0.380830556386308,"not sig","CT","T1"
"lh_supramarginal","left","supramarginal","SUD",-0.0128910440594525,0.0276364399332426,-0.46645096440032,0.640978984273021,"not sig","CT","T1"
"lh_frontalpole","left","frontal pole","ADHD",-0.0477542315368431,0.0284802595387278,-1.67674846754491,0.0938569970272843,"not sig","CT","T1"
"lh_frontalpole","left","frontal pole","ASD",0.0185591747612608,0.028977887272701,0.640459899184738,0.521998208324152,"not sig","CT","T1"
"lh_frontalpole","left","frontal pole","BIP",-0.012043731215565,0.0285382590071132,-0.422020530844683,0.673087037618321,"not sig","CT","T1"
"lh_frontalpole","left","frontal pole","MDD",0.00453926488182942,0.0286093338697935,0.158663773944842,0.873960976248458,"not sig","CT","T1"
"lh_frontalpole","left","frontal pole","SCZ",-0.014804515893949,0.0296195108267259,-0.499823105808713,0.617292985257391,"not sig","CT","T1"
"lh_frontalpole","left","frontal pole","SUD",-0.00893553554143981,0.0291949299986003,-0.30606463320406,0.759609516270452,"not sig","CT","T1"
"lh_temporalpole","left","temporal pole","ADHD",0.0140220163848712,0.0285267670994259,0.491538923285612,0.623136900222348,"not sig","CT","T1"
"lh_temporalpole","left","temporal pole","ASD",0.0376386454773528,0.0289779100700084,1.29887370712452,0.194241454050873,"not sig","CT","T1"
"lh_temporalpole","left","temporal pole","BIP",-0.0227056723823074,0.028548233238614,-0.795344222969149,0.426573518337348,"not sig","CT","T1"
"lh_temporalpole","left","temporal pole","MDD",0.00266407251353628,0.0286250528507385,0.0930678635748805,0.925865473079325,"not sig","CT","T1"
"lh_temporalpole","left","temporal pole","SCZ",-0.00786267043494183,0.029637834086122,-0.265291667808598,0.790831198445893,"not sig","CT","T1"
"lh_temporalpole","left","temporal pole","SUD",0.0106190676412544,0.0292102888966732,0.363538603771352,0.716267810379533,"not sig","CT","T1"
"lh_transversetemporal","left","transverse temporal","ADHD",0.019113612074827,0.0281745232245439,0.678400550827293,0.497651000377932,"not sig","CT","T1"
"lh_transversetemporal","left","transverse temporal","ASD",0.0210903681654117,0.0286366472389253,0.736481753239044,0.461584204101837,"not sig","CT","T1"
"lh_transversetemporal","left","transverse temporal","BIP",0.0389917187867889,0.0281830221634877,1.38351801168096,0.166768202537821,"not sig","CT","T1"
"lh_transversetemporal","left","transverse temporal","MDD",0.0455561650047572,0.0282431498943204,1.6129987333289,0.107012621453262,"not sig","CT","T1"
"lh_transversetemporal","left","transverse temporal","SCZ",0.0166027935022685,0.0292714641229693,0.567200650863251,0.570685931904735,"not sig","CT","T1"
"lh_transversetemporal","left","transverse temporal","SUD",-0.00117475456163989,0.0288538794597687,-0.0407139207494736,0.967530862719771,"not sig","CT","T1"
"lh_insula","left","insula","ADHD",0.0101913701168192,0.027929390925396,0.364897685883736,0.715253279909004,"not sig","CT","T1"
"lh_insula","left","insula","ASD",0.0299154494578868,0.0283767053988374,1.05422560644099,0.291995814601701,"not sig","CT","T1"
"lh_insula","left","insula","BIP",0.0139386017799096,0.027953674372501,0.498632186744705,0.618131615817011,"not sig","CT","T1"
"lh_insula","left","insula","MDD",0.0422046602047079,0.0279974406347299,1.50744708258634,0.131964216281009,"not sig","CT","T1"
"lh_insula","left","insula","SCZ",-0.0147184682475348,0.0290135533265593,-0.507296299831754,0.612041888219742,"not sig","CT","T1"
"lh_insula","left","insula","SUD",0.0270194709835507,0.0285880499068751,0.945131657163257,0.344785476843659,"not sig","CT","T1"
"rh_bankssts","right","bankssts","ADHD",0.0110610583078099,0.028203194708122,0.392191679782452,0.694987535401338,"not sig","CT","T1"
"rh_bankssts","right","bankssts","ASD",0.000641374700069584,0.0286686538567145,0.0223719852098799,0.98215501612197,"not sig","CT","T1"
"rh_bankssts","right","bankssts","BIP",0.00733815996647665,0.0282301329534291,0.259940680356778,0.794954955012436,"not sig","CT","T1"
"rh_bankssts","right","bankssts","MDD",0.0140320464016627,0.0282964619225222,0.495894025199455,0.620061684612831,"not sig","CT","T1"
"rh_bankssts","right","bankssts","SCZ",0.0101603975168909,0.0292999472346398,0.346771870799781,0.728824645473222,"not sig","CT","T1"
"rh_bankssts","right","bankssts","SUD",-0.0118979668730351,0.0288774267364614,-0.412016173796139,0.680402528490384,"not sig","CT","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ADHD",-0.0300173942834825,0.028640967516501,-1.0480579703248,0.294826879332484,"not sig","CT","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ASD",-0.00806307943804924,0.0291243792140623,-0.276849830129807,0.781943986104772,"not sig","CT","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","BIP",-0.0230087589803808,0.0286728010771718,-0.802459408079929,0.422449118782878,"not sig","CT","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","MDD",0.0134046431436071,0.0287475473774855,0.466288235569805,0.641095409477901,"not sig","CT","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SCZ",-0.00747838756705592,0.0297673916469855,-0.251227506116185,0.801682035146205,"not sig","CT","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SUD",0.0320732416652666,0.0293246470822823,1.09372984354328,0.27429707908407,"not sig","CT","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ADHD",0.0033062316328699,0.0271327834254772,0.121853758275511,0.903035620974393,"not sig","CT","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ASD",0.0463078524380203,0.0275459329825056,1.68111395854445,0.0930058649013383,"not sig","CT","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","BIP",-0.00776656324039564,0.027156933604606,-0.285988225087327,0.774937422526233,"not sig","CT","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","MDD",0.0354726763380568,0.0272041208385748,1.30394496291744,0.192507087332162,"not sig","CT","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SCZ",0.00498113241413962,0.0281873128196616,0.176715405473668,0.859762315863559,"not sig","CT","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SUD",-0.0274166061907987,0.0277703026765118,-0.987263499075498,0.323716212489228,"not sig","CT","T1"
"rh_cuneus","right","cuneus","ADHD",0.000414791991048209,0.0279773225617066,0.0148260073898546,0.98817350146559,"not sig","CT","T1"
"rh_cuneus","right","cuneus","ASD",0.0236827945787148,0.0284288334251527,0.83305544847863,0.404982323675926,"not sig","CT","T1"
"rh_cuneus","right","cuneus","BIP",0.00279077606166289,0.0280029046089949,0.0996602352731103,0.920631027841422,"not sig","CT","T1"
"rh_cuneus","right","cuneus","MDD",0.0172533179738965,0.0280664411317376,0.61473123339412,0.538850946704052,"not sig","CT","T1"
"rh_cuneus","right","cuneus","SCZ",0.0362873015663936,0.0290456444212818,1.24931989939965,0.211796269707111,"not sig","CT","T1"
"rh_cuneus","right","cuneus","SUD",-0.00348307996481619,0.0286461715774591,-0.121589719428929,0.903244692898228,"not sig","CT","T1"
"rh_entorhinal","right","entorhinal","ADHD",0.0168550874177984,0.0284872624659964,0.591671012190707,0.55418443672181,"not sig","CT","T1"
"rh_entorhinal","right","entorhinal","ASD",0.0435563868348709,0.0289320087891325,1.50547399429907,0.132470334102654,"not sig","CT","T1"
"rh_entorhinal","right","entorhinal","BIP",-0.0196282019014138,0.0285119300285169,-0.688420667481374,0.491323457521774,"not sig","CT","T1"
"rh_entorhinal","right","entorhinal","MDD",0.0261239767674003,0.028576698124389,0.914170582398552,0.360814290669038,"not sig","CT","T1"
"rh_entorhinal","right","entorhinal","SCZ",-0.0428926273113965,0.0295726431694397,-1.45041574625705,0.147208821032164,"not sig","CT","T1"
"rh_entorhinal","right","entorhinal","SUD",-0.0245574012244441,0.0291640410248833,-0.842043844455276,0.399934325009047,"not sig","CT","T1"
"rh_fusiform","right","fusiform","ADHD",0.00492580215395848,0.0288044197733189,0.17100855329574,0.864246408057121,"not sig","CT","T1"
"rh_fusiform","right","fusiform","ASD",-0.0116580596253621,0.029276289289971,-0.398208239777016,0.690548850222175,"not sig","CT","T1"
"rh_fusiform","right","fusiform","BIP",0.0193688265732992,0.0288257113786396,0.671928831829346,0.501760758589067,"not sig","CT","T1"
"rh_fusiform","right","fusiform","MDD",-0.0151377831204288,0.0288977979035108,-0.523838638880842,0.600489312408426,"not sig","CT","T1"
"rh_fusiform","right","fusiform","SCZ",-0.0390929901810152,0.029902812956059,-1.3073348730924,0.191354112420547,"not sig","CT","T1"
"rh_fusiform","right","fusiform","SUD",0.000716411426729317,0.0294935830748754,0.0242904168310294,0.98062507101852,"not sig","CT","T1"
"rh_inferiorparietal","right","inferior parietal","ADHD",0.0205206705239659,0.0268229443708286,0.765041683726687,0.444399959158874,"not sig","CT","T1"
"rh_inferiorparietal","right","inferior parietal","ASD",0.00751811488907988,0.0272697425111594,0.275694384939766,0.78283116182469,"not sig","CT","T1"
"rh_inferiorparietal","right","inferior parietal","BIP",0.0162071517911772,0.0268500983111187,0.603616106108101,0.546215111501266,"not sig","CT","T1"
"rh_inferiorparietal","right","inferior parietal","MDD",0.0440231057177741,0.0268888088255341,1.63722781486583,0.101849961780392,"not sig","CT","T1"
"rh_inferiorparietal","right","inferior parietal","SCZ",0.00511072069926037,0.0278721493404975,0.183362992097442,0.854544765963206,"not sig","CT","T1"
"rh_inferiorparietal","right","inferior parietal","SUD",-0.018357538190143,0.0274659802684655,-0.668373675751157,0.504026033119252,"not sig","CT","T1"
"rh_inferiortemporal","right","inferior temporal","ADHD",-0.00635777156052329,0.0279383150542045,-0.227564602524822,0.820024229811638,"not sig","CT","T1"
"rh_inferiortemporal","right","inferior temporal","ASD",0.00699361261094564,0.0283974479513654,0.246276095757731,0.805511418329491,"not sig","CT","T1"
"rh_inferiortemporal","right","inferior temporal","BIP",0.00945414701629046,0.0279632347004611,0.338092038262461,0.735354072629617,"not sig","CT","T1"
"rh_inferiortemporal","right","inferior temporal","MDD",-0.0456758104863297,0.0280008111454252,-1.63123169000739,0.103108735531085,"not sig","CT","T1"
"rh_inferiortemporal","right","inferior temporal","SCZ",-0.0293924959389081,0.0290123552828172,-1.01310271614921,0.311219138060505,"not sig","CT","T1"
"rh_inferiortemporal","right","inferior temporal","SUD",-0.0515941651798571,0.0285675138386287,-1.80604323747949,0.0711667404220377,"not sig","CT","T1"
"rh_isthmuscingulate","right","isthmus cingulate","ADHD",0.00202815538563649,0.0278694311340044,0.0727734762824733,0.94199873177926,"not sig","CT","T1"
"rh_isthmuscingulate","right","isthmus cingulate","ASD",-0.0150241401658588,0.0283242199195636,-0.530434384725335,0.59591076407084,"not sig","CT","T1"
"rh_isthmuscingulate","right","isthmus cingulate","BIP",0.0291080578580769,0.0278821971529752,1.04396571397785,0.296715434944194,"not sig","CT","T1"
"rh_isthmuscingulate","right","isthmus cingulate","MDD",0.0175254868391404,0.0279580877930024,0.626848551621145,0.53087997604995,"not sig","CT","T1"
"rh_isthmuscingulate","right","isthmus cingulate","SCZ",-0.0105904972157043,0.0289512127959944,-0.365804959202591,0.714576296696427,"not sig","CT","T1"
"rh_isthmuscingulate","right","isthmus cingulate","SUD",-0.0723284400840494,0.0284580222321124,-2.54158351181668,0.0111624647057373,"not sig","CT","T1"
"rh_lateraloccipital","right","lateral occipital","ADHD",0.0398943043735643,0.0273760456525506,1.45727052328492,0.145308229604209,"not sig","CT","T1"
"rh_lateraloccipital","right","lateral occipital","ASD",0.0352459093957962,0.0278321748408405,1.26637280763546,0.205629992949741,"not sig","CT","T1"
"rh_lateraloccipital","right","lateral occipital","BIP",-0.0146911913986823,0.0274225380137388,-0.535734197590391,0.592243396220384,"not sig","CT","T1"
"rh_lateraloccipital","right","lateral occipital","MDD",0.0606413630662878,0.0274355656932368,2.21031939870796,0.0272746506198297,"not sig","CT","T1"
"rh_lateraloccipital","right","lateral occipital","SCZ",0.00812859441973691,0.0284648657897306,0.285565878995625,0.77526084324408,"not sig","CT","T1"
"rh_lateraloccipital","right","lateral occipital","SUD",-0.00763470662308764,0.0280550662438209,-0.272132903081959,0.785567519313227,"not sig","CT","T1"
